order_item_id,order_id,product_id,quantity,selling_price
1032,805,74,5,67235.4
1033,315,7,3,603.1
1034,180,38,5,38581.17
1035,199,4,2,13914.33
1036,598,11,4,67547.4
1037,632,51,4,39280.02
1038,1354,34,1,51455.75
1039,794,24,3,70872.77
1040,757,24,4,3854.97
1041,901,60,3,18330.51
1042,551,73,1,12344.11
1043,1427,86,1,7129.87
1044,705,70,4,77664.23
1045,1208,30,5,5159.4
1046,793,67,4,77259.53
1047,1408,61,5,70566.81
1048,976,39,1,31764.91
1049,1749,92,1,40316.49
1050,1845,67,5,54298.53
1051,1271,19,1,75954.61
1052,920,23,2,77780.54
1053,1656,25,2,3700.27
1054,161,88,4,16391.97
1055,1685,81,2,66777.42
1056,529,41,1,7235.09
1057,1140,51,5,26291.31
1058,566,67,4,73396.8
1059,26,90,5,47128.81
1060,1601,54,1,33330.06
1061,304,73,5,46738.36
1062,1976,13,1,45144.9
1063,207,37,5,70445.82
1064,1798,53,3,30827.56
1065,995,74,5,38000.82
1066,353,36,4,11764.06
1067,1247,88,4,3389.97
1068,1822,43,2,4227.49
1069,974,35,3,1911.56
1070,1675,39,3,22642.63
1071,1007,90,1,77806.98
1072,467,18,3,77944.29
1073,908,100,3,21771.77
1074,854,78,1,15277.47
1075,433,53,4,60830.62
1076,1777,48,1,41366
1077,326,9,3,56851.68
1078,827,18,5,70381.81
1079,60,23,2,70050.89
1080,412,8,2,2934.76
1081,104,47,2,22135.01
1082,1687,60,5,31935.3
1083,1891,16,1,19581.47
1084,1002,77,4,14452.42
1085,1783,61,5,44240.3
1086,706,21,3,59991.2
1087,1411,12,3,2486.8
1088,102,21,5,62451.46
1089,439,29,2,54311.31
1090,552,84,4,41207.51
1091,1771,100,1,38084.55
1092,271,83,2,48210.01
1093,18,29,3,48784.01
1094,1932,40,3,34076.4
1095,772,45,4,20383.3
1096,956,39,5,65996.57
1097,814,75,1,884.6
1098,1357,48,5,51892.17
1099,1248,37,3,54846.73
1100,987,9,3,79071.37
1101,1312,42,3,21112.41
1102,1457,84,3,15311.3
1103,1060,98,2,72004.06
1104,1650,77,4,52943.27
1105,1395,18,1,52534.43
1106,606,34,4,32545.53
1107,1509,5,5,56732.1
1108,1172,25,3,58205.03
1109,456,88,5,51172.59
1110,975,86,3,40731.99
1111,1732,22,5,14735.53
1112,200,61,2,59350.24
1113,1486,72,2,75768.79
1114,1843,43,1,18012.6
1115,458,96,3,33810.66
1116,1817,43,3,21065.57
1117,603,60,1,37800.76
1118,1775,82,5,46549.95
1119,1272,10,4,71186.26
1120,1025,16,4,42527.13
1121,847,7,2,11247.01
1122,411,44,4,78978.17
1123,1829,59,2,25514.76
1124,1466,24,1,39159.19
1125,1293,23,3,50868.57
1126,10,58,3,16986.77
1127,1585,22,5,61228.35
1128,1003,98,1,10612.65
1129,889,82,4,32449.46
1130,1977,62,4,671.13
1131,1094,26,3,76019.47
1132,1827,42,5,15487.96
1133,1386,1,2,18332.38
1134,1797,45,3,10574.78
1135,786,65,5,24696.37
1136,134,6,3,75891.53
1137,934,94,5,47829.68
1138,692,56,2,27614.81
1139,1847,63,3,60083.21
1140,338,52,1,18503.94
1141,1490,17,2,58804.91
1142,1208,65,2,10115.01
1143,1457,84,1,30201.84
1144,1312,33,5,49962.84
1145,1217,7,1,52388.34
1146,41,7,1,33516.01
1147,779,16,5,20442.24
1148,1438,20,2,55705.8
1149,1291,2,3,33842.46
1150,207,85,5,21816.18
1151,1241,90,2,33679.41
1152,1841,14,5,57584.67
1153,242,37,1,62844.38
1154,1020,26,5,16219.03
1155,539,67,2,28825.37
1156,840,38,2,3439.63
1157,1017,27,4,26648.11
1158,6,2,1,72577.34
1159,1711,74,4,12185.82
1160,185,100,5,6280.34
1161,1482,13,3,51652.64
1162,936,38,3,37301.91
1163,205,23,1,68223.22
1164,738,87,3,34250.82
1165,238,13,1,1069.88
1166,284,85,2,26493.27
1167,1832,57,5,21683.26
1168,1502,12,3,65251.65
1169,375,15,4,32198.94
1170,935,35,4,55284.22
1171,980,54,2,9309.61
1172,1426,93,1,78530.06
1173,1730,21,1,33456.41
1174,1210,62,5,54366.93
1175,372,79,4,62398.39
1176,1253,4,2,38800.45
1177,1000,15,4,35421.82
1178,130,34,3,1284.11
1179,1779,87,5,61471.04
1180,1181,93,5,18150.6
1181,1958,86,3,41671.24
1182,1410,90,5,7889.8
1183,1356,94,2,38708.8
1184,1360,87,4,12146.76
1185,1693,72,5,4647.92
1186,1318,21,5,67951.99
1187,1745,64,2,6265.76
1188,1007,42,2,26671.32
1189,570,7,5,18048.71
1190,1318,49,4,65422.13
1191,162,59,4,64159.52
1192,918,12,4,35930.33
1193,244,64,1,8479.67
1194,845,5,5,44062.17
1195,1692,12,5,77063.75
1196,1306,39,5,45116.91
1197,1341,86,4,76042.3
1198,745,7,2,67591.1
1199,680,72,5,48115.11
1200,1468,85,3,57357.31
1201,234,13,2,474.1
1202,728,82,3,43949.94
1203,766,90,1,3947.52
1204,337,64,2,65799.54
1205,1521,93,4,8823.83
1206,1252,26,2,9922.44
1207,1746,51,2,36725.57
1208,1601,25,3,8887.93
1209,849,6,5,10119.57
1210,1827,58,4,52778
1211,1959,65,2,77118.22
1212,9,68,1,44391.14
1213,887,75,4,73971.36
1214,1600,23,5,14138.93
1215,1670,17,1,31175.22
1216,1230,78,3,40476.58
1217,788,54,5,73297.05
1218,1562,32,3,32009.24
1219,703,38,4,64441.31
1220,283,53,5,56090.14
1221,1533,66,3,67492.03
1222,1122,41,5,50715.89
1223,412,27,5,57235.45
1224,1407,45,2,78511.44
1225,1332,23,5,43535.57
1226,1305,42,1,60932.77
1227,1152,62,5,45778.86
1228,1367,91,4,54036.21
1229,1831,69,3,70233.94
1230,866,2,5,8784.7
1231,781,19,1,53718.26
1232,410,35,2,78686.53
1233,1400,33,2,67197.73
1234,1415,38,2,60360.44
1235,67,46,4,8466.66
1236,1778,87,5,69226.87
1237,1521,83,5,31293.27
1238,1047,90,3,55526.01
1239,97,49,4,33499.33
1240,1615,88,3,77275.91
1241,111,2,3,16485.05
1242,1780,100,4,66448.68
1243,1867,82,3,60481.08
1244,1120,95,5,15957.59
1245,1485,25,3,36069.55
1246,1399,10,2,77008.28
1247,1506,66,1,30361.7
1248,878,36,5,21358.9
1249,330,75,3,748.92
1250,956,91,2,3482.26
1251,1902,42,5,4352.18
1252,1910,81,5,67497.26
1253,617,63,5,44146.77
1254,150,91,3,42172.99
1255,1960,24,5,5732.66
1256,1035,21,4,43582.49
1257,827,12,3,17928.49
1258,437,85,3,26685
1259,602,28,5,42579.76
1260,1150,97,1,9442.34
1261,709,58,2,72387.37
1262,1257,80,2,76723.08
1263,1398,42,4,73298.81
1264,1936,15,4,20749.27
1265,1483,37,1,72932.47
1266,1684,99,3,41289.43
1267,1042,58,4,3793.98
1268,1840,84,2,25827.93
1269,169,13,2,77737.81
1270,1584,69,5,883.25
1271,135,27,2,69235.58
1272,869,14,2,43158.01
1273,1440,95,4,51829.92
1274,1925,10,2,2192.11
1275,1469,43,1,7274.42
1276,112,23,3,44778.31
1277,1178,30,3,32787.33
1278,924,81,4,34811.1
1279,35,50,1,42925.3
1280,1314,93,5,5339.04
1281,1528,75,1,56159.3
1282,149,46,5,8758
1283,1612,88,3,48642.3
1284,577,98,4,30697.66
1285,1684,85,1,38075.82
1286,1093,29,2,59815.29
1287,1632,70,3,76821.7
1288,296,39,3,76603.11
1289,23,71,5,11566.5
1290,86,1,5,47852.39
1291,1101,71,1,24582.88
1292,1533,95,3,17174.43
1293,1855,83,5,11652.67
1294,377,29,5,66828.44
1295,398,15,2,53775.94
1296,1162,7,5,37061.84
1297,1126,10,3,53832.31
1298,514,13,2,58128.46
1299,998,43,3,10517.75
1300,1343,31,1,23024.43
1301,143,25,3,39022.14
1302,673,79,3,55567.61
1303,313,73,5,29349.13
1304,648,55,2,684.1
1305,505,29,4,22350.38
1306,737,18,3,70266.5
1307,948,58,3,62047.93
1308,998,71,1,14307.88
1309,1243,11,3,68738.48
1310,287,69,2,21278.8
1311,1816,81,1,58274.8
1312,1828,3,5,50639.63
1313,1665,75,5,32588.22
1314,1209,28,1,44261.04
1315,1114,70,4,52415.48
1316,305,47,4,18096.54
1317,1582,76,3,10969.34
1318,1027,66,1,31922.78
1319,1029,2,2,67883.15
1320,1652,79,2,60648.32
1321,288,58,2,14576.87
1322,1943,73,2,58951.81
1323,991,46,1,17738.88
1324,999,30,1,21368.26
1325,480,6,2,41574.45
1326,1621,47,4,37732.04
1327,932,6,1,78452.01
1328,664,14,5,50794.29
1329,561,95,3,46415.93
1330,1168,23,4,52396.92
1331,749,76,1,41477.03
1332,771,29,5,32644.62
1333,1674,45,4,63473.8
1334,1817,78,1,40295.41
1335,285,57,2,18629.26
1336,1054,83,3,17156.91
1337,383,21,3,48280.02
1338,1674,16,2,33343.71
1339,677,93,1,38675.88
1340,981,62,2,47385.03
1341,1326,53,1,19719.52
1342,262,74,5,13140.99
1343,1290,66,1,71295.57
1344,301,8,2,20882.29
1345,369,67,4,48067.79
1346,1155,82,1,70316.17
1347,1491,85,3,75795.13
1348,444,58,5,79423.23
1349,1777,62,2,17782.3
1350,842,77,2,63629.9
1351,1681,99,2,49968.98
1352,1047,34,2,58016.69
1353,702,59,5,47369.5
1354,471,49,4,10836.39
1355,34,26,5,68808.46
1356,1033,88,4,66172.18
1357,1241,13,2,38225.77
1358,1260,77,1,70255.89
1359,1089,65,1,7726.24
1360,1351,17,5,43280.09
1361,3,100,4,41905.93
1362,759,6,5,34486.81
1363,1922,62,4,28235.27
1364,1648,95,5,8087.04
1365,275,33,4,61337.95
1366,1864,11,3,47982.9
1367,1114,53,3,15363.97
1368,1453,96,1,46364.58
1369,242,67,1,30188.88
1370,421,89,3,32883.95
1371,219,20,4,52229.6
1372,520,34,5,34056.86
1373,749,79,3,79345.35
1374,814,97,2,33233.28
1375,1606,72,4,14542.95
1376,1146,72,4,20525.08
1377,629,74,3,62002.3
1378,816,95,2,68442.41
1379,1351,16,2,35892.61
1380,1433,21,1,17391.31
1381,821,44,5,49236.82
1382,1402,91,1,13109.82
1383,1976,82,1,64407.24
1384,1687,19,4,74090.18
1385,892,12,1,21267.43
1386,760,11,5,3308.1
1387,788,52,5,52596.17
1388,587,92,5,4878.8
1389,1585,23,4,35285.07
1390,414,85,5,23093.72
1391,69,77,5,41409.35
1392,475,79,2,54018.74
1393,737,31,1,78057.98
1394,178,36,4,28443.27
1395,810,52,5,16263.74
1396,32,95,1,73557.44
1397,1126,37,5,73225.22
1398,713,45,3,18334.75
1399,1973,25,4,74397.19
1400,1178,1,3,14249.27
1401,1037,14,5,6068.16
1402,603,44,1,64293.5
1403,1960,33,5,65106.84
1404,1178,33,4,77293.62
1405,1154,62,2,60669.62
1406,1969,100,4,54622.1
1407,1837,76,1,38712.02
1408,529,9,4,50801.85
1409,452,87,2,64071.86
1410,845,46,5,42990.46
1411,1436,34,2,23195.98
1412,818,87,3,6358.5
1413,1908,23,4,25314.66
1414,448,74,3,14866.92
1415,1529,88,2,40069.25
1416,409,31,2,69856.58
1417,424,30,2,66843.76
1418,1713,80,3,12731.85
1419,219,16,1,54161.23
1420,1359,64,5,826.91
1421,1756,70,1,67885.44
1422,761,80,3,39538.53
1423,1805,74,3,39416.19
1424,1566,66,3,32010
1425,1537,74,2,4614.61
1426,1637,55,4,75189.46
1427,67,65,3,31678.24
1428,1406,100,2,36737.52
1429,247,90,5,36966.63
1430,1412,2,1,54025.01
1431,778,75,1,26236.27
1432,1255,34,2,44019.5
1433,486,35,4,76693.59
1434,703,47,2,40050.97
1435,432,54,3,29395.72
1436,821,36,4,14636.17
1437,269,74,2,65190
1438,1477,35,2,44559.6
1439,1754,49,2,11922.75
1440,1965,95,2,37996.07
1441,20,23,4,40116.95
1442,1830,81,5,42857.41
1443,647,63,3,20301.63
1444,1759,73,1,32051.63
1445,1415,21,1,17471.75
1446,521,61,1,36152.43
1447,686,34,3,29015.43
1448,1142,33,3,1879.88
1449,249,45,5,16155.96
1450,1180,84,5,14209.75
1451,1599,37,3,26208.7
1452,1046,63,4,71202.71
1453,781,79,3,37260.04
1454,1960,19,2,51353.28
1455,1902,44,4,50611.49
1456,1171,52,1,6604.22
1457,704,30,3,25554.2
1458,597,91,3,48548.18
1459,810,35,4,62542.63
1460,1923,47,5,41817.57
1461,923,53,2,14954.73
1462,48,17,2,53062.2
1463,1927,96,1,17081.55
1464,814,14,1,5383.25
1465,1800,61,5,4588.89
1466,1579,51,5,61269.21
1467,171,14,3,49561.74
1468,173,84,4,24955.84
1469,507,95,3,35618.89
1470,259,17,5,67128.87
1471,59,5,3,68870.39
1472,667,61,4,78005.03
1473,1108,35,5,35753.14
1474,1986,90,5,14408.82
1475,1224,59,5,34966.7
1476,1311,82,5,24979.01
1477,712,62,5,18401.14
1478,184,57,3,29451.93
1479,533,20,3,1140.3
1480,1072,98,2,27706.63
1481,961,69,1,55114.27
1482,1008,97,4,24177.96
1483,1569,56,3,47880.2
1484,1632,1,5,30078.42
1485,844,72,4,31760.74
1486,335,92,4,66324.62
1487,452,34,1,33951.48
1488,491,67,5,64662.72
1489,1403,35,3,51981.03
1490,1090,35,4,15282.65
1491,141,24,2,23379.75
1492,1305,59,5,36384.55
1493,1435,80,4,15265.82
1494,40,20,1,77585.38
1495,46,24,1,22783.53
1496,257,92,4,58249.43
1497,477,12,2,1472.57
1498,445,44,4,25131.66
1499,1638,64,3,37254.65
1500,1621,5,3,6692.78
1501,1538,19,1,21539.34
1502,804,10,5,37769.7
1503,394,33,4,66310.69
1504,250,99,2,30967.39
1505,1997,57,2,59087.24
1506,69,26,4,58904.23
1507,193,67,2,37983.2
1508,1396,40,3,12940.33
1509,1492,6,5,41816.82
1510,519,62,3,16137.27
1511,1818,7,2,77868.94
1512,484,82,4,26162.72
1513,343,36,5,9835.07
1514,1617,32,1,77515.14
1515,1191,89,4,55165
1516,318,48,1,20122.16
1517,1024,12,5,27271.24
1518,1986,98,1,5063.08
1519,1321,20,5,63378.86
1520,258,63,2,25543.14
1521,1144,83,3,64499.37
1522,899,94,2,2000.82
1523,774,46,2,20279.49
1524,81,63,4,44853.28
1525,1112,90,4,15424.13
1526,383,70,3,26096.37
1527,960,36,5,73182.58
1528,1136,21,1,42630.65
1529,921,38,3,43464.99
1530,930,1,5,30508.77
1531,380,3,5,68588.29
1532,1590,80,2,25858.32
1533,130,85,5,65577.26
1534,389,68,4,61328.01
1535,316,79,3,26010.22
1536,1313,42,1,7970.63
1537,1350,9,1,66863.91
1538,266,23,1,16404.7
1539,995,25,1,2834.83
1540,1315,50,4,42206.96
1541,1437,76,3,4211.12
1542,453,78,1,1341.96
1543,1887,27,4,74292.78
1544,1705,11,4,64140.29
1545,125,47,5,59554.15
1546,1824,54,3,63600.69
1547,120,79,3,42461.96
1548,1504,10,3,6510.45
1549,443,67,1,8366.64
1550,474,69,4,15398.99
1551,1078,85,2,45730.21
1552,1941,23,5,60009.79
1553,851,96,1,61371.79
1554,1181,46,4,56292.27
1555,875,14,2,63458.19
1556,1127,52,5,27198.78
1557,324,69,5,35607.07
1558,722,41,5,79318.6
1559,665,48,4,61204.49
1560,882,93,3,48789.55
1561,1154,70,2,30191.53
1562,1127,96,3,28991.68
1563,927,58,4,314.59
1564,71,37,5,1598.31
1565,277,39,1,24235.62
1566,455,28,3,2028.6
1567,1684,89,3,73552.23
1568,1048,72,5,74095.02
1569,317,13,1,36990.47
1570,320,18,3,29555.51
1571,1193,32,2,20721.63
1572,616,12,5,32162.92
1573,1880,28,1,57968.37
1574,1624,62,2,39214.63
1575,1842,89,5,65614.37
1576,196,77,3,3277.52
1577,1656,74,4,6553.65
1578,115,99,3,28029.04
1579,1674,56,4,74439.61
1580,247,99,2,59888.99
1581,1740,78,1,50819.8
1582,1295,49,1,24590.24
1583,85,41,5,45322.56
1584,670,65,2,12508.84
1585,1380,94,4,77690.91
1586,1542,77,5,40525.93
1587,455,56,3,62972.55
1588,304,17,3,6877.85
1589,1171,96,1,43986.75
1590,538,11,4,40294.3
1591,1585,90,2,61033.02
1592,985,72,2,39181.53
1593,1336,74,2,45024.06
1594,1507,68,2,19611.51
1595,546,100,4,26074.91
1596,1893,74,1,9267.63
1597,848,55,3,28059.14
1598,657,45,5,52535.17
1599,1577,40,2,79014.86
1600,1263,57,5,11920.73
1601,92,30,2,54922.13
1602,320,97,1,9255.03
1603,112,32,5,74159.36
1604,1780,37,1,27657.73
1605,1648,15,3,36168.91
1606,47,43,2,59278.03
1607,434,27,5,42003.29
1608,530,71,4,49955.45
1609,290,89,1,30314.55
1610,1856,85,5,3764.52
1611,349,8,3,16294.48
1612,1427,80,3,4529.89
1613,1341,2,1,31274.02
1614,556,85,3,69182.3
1615,40,38,4,18723.14
1616,780,66,1,72337.6
1617,993,77,5,7314.25
1618,408,65,4,44985.8
1619,1460,3,1,20016.15
1620,1085,40,3,39346.65
1621,1525,21,1,27937.36
1622,721,46,3,19124.52
1623,1027,36,1,50174.65
1624,1800,50,1,75546.69
1625,1944,36,2,12390.14
1626,1838,51,2,7296.26
1627,783,67,5,69853.31
1628,1406,30,4,19455.76
1629,313,55,3,72804.91
1630,675,58,5,10801.24
1631,1337,18,5,43444.9
1632,1639,26,2,24926.17
1633,1445,68,2,34575.12
1634,1862,99,2,52600.67
1635,1157,21,3,5703.78
1636,1092,93,1,14974.58
1637,1720,19,1,61304.17
1638,1803,53,4,24475.84
1639,1528,82,3,12409.98
1640,385,14,2,15023.3
1641,1562,79,5,21567.95
1642,1162,79,2,47828.95
1643,473,88,1,28932.13
1644,1410,100,4,10985.7
1645,1733,78,4,57046.92
1646,766,24,4,39467.21
1647,282,21,2,18332.96
1648,837,98,1,74056.18
1649,1947,53,2,59465.62
1650,416,97,2,5570.07
1651,1899,57,5,39347.45
1652,666,59,2,34375.19
1653,1590,6,5,58904.94
1654,780,93,3,31712.81
1655,1924,96,5,47625.32
1656,1076,83,1,41794.73
1657,925,59,1,70258.06
1658,504,67,5,31829.21
1659,1506,6,5,31174.61
1660,1568,81,1,15430.07
1661,901,51,3,61961.06
1662,586,60,2,33969.24
1663,1256,7,5,72321.95
1664,950,83,4,7507.13
1665,1026,15,2,62363.87
1666,1921,90,5,11082.94
1667,847,42,4,2284.5
1668,930,76,2,70638.11
1669,185,33,3,55428.88
1670,1858,92,2,57553.47
1671,254,12,1,56585.27
1672,1299,47,1,42047.24
1673,787,94,5,49081.18
1674,328,49,5,30633.38
1675,1574,22,3,45368.68
1676,1351,20,2,69543.84
1677,367,99,1,33739.66
1678,634,94,4,23314.81
1679,371,16,2,76845.58
1680,8,80,3,1271.96
1681,1020,64,5,64653.13
1682,1246,64,2,17583.85
1683,1351,61,4,32988.06
1684,163,77,5,822.87
1685,1807,71,3,49694.35
1686,1142,27,1,15030.75
1687,113,84,3,3225.67
1688,1749,5,5,67088.75
1689,612,43,1,4206.8
1690,854,23,2,53864.61
1691,1252,85,5,45909.92
1692,1152,23,4,60020.98
1693,738,5,1,61549.41
1694,662,48,4,65674.1
1695,1554,55,5,5473.59
1696,965,18,1,55660.17
1697,563,43,5,33275.51
1698,430,90,2,49079.68
1699,224,74,5,78977.98
1700,991,93,5,74730.17
1701,1448,37,4,48823.92
1702,649,34,5,46137.87
1703,1277,46,2,49257.91
1704,1017,67,4,39551.6
1705,369,79,2,56773.39
1706,397,1,1,2210.75
1707,1281,16,2,64024.28
1708,850,53,1,26902.24
1709,1148,82,2,1199.39
1710,413,89,3,20576.08
1711,139,40,3,40682.16
1712,664,99,1,9371.79
1713,683,44,4,58033.41
1714,1262,4,2,15762.04
1715,1708,44,4,73317.2
1716,1633,5,2,38674.19
1717,1285,59,5,71704.51
1718,948,53,1,66856.93
1719,614,73,3,44546.62
1720,39,27,5,54932.82
1721,1638,46,1,77577.18
1722,575,4,3,78693.42
1723,1284,69,2,45806.24
1724,798,24,5,9611.52
1725,1603,97,3,56508.71
1726,645,91,1,21937.34
1727,178,64,2,29914.21
1728,1699,39,2,42149.5
1729,359,15,3,62859.04
1730,1593,26,1,35667.8
1731,52,62,5,12579
1732,697,62,5,25034.59
1733,671,19,1,65823.44
1734,1922,67,2,16652.41
1735,75,59,4,57179.09
1736,1070,15,1,25084.21
1737,91,88,5,69787.44
1738,683,60,1,8516.3
1739,1570,85,3,2090.68
1740,1554,40,2,25873.17
1741,395,37,3,42721.38
1742,1583,57,1,22029.54
1743,323,36,1,1514.96
1744,1276,72,5,8458.31
1745,1112,45,5,25682.25
1746,290,91,3,46053.41
1747,351,10,3,49176.05
1748,694,70,4,4341.88
1749,60,61,1,8741.38
1750,111,12,4,31534.77
1751,1444,77,5,50467.81
1752,1414,90,4,49419.33
1753,640,43,2,57117.03
1754,1374,69,1,77901.45
1755,1548,98,4,45551.81
1756,191,90,4,8050.86
1757,636,88,4,37801.51
1758,1941,29,2,68928.37
1759,1264,34,3,31547.53
1760,1433,86,3,63164.66
1761,1808,42,4,39153.29
1762,134,61,1,28308.83
1763,945,22,3,61503.94
1764,1238,74,2,40782.59
1765,831,92,1,26270.82
1766,1331,10,3,42758.82
1767,821,76,4,19313.45
1768,500,71,2,77918.17
1769,787,9,3,16895.58
1770,1422,76,4,62808.82
1771,892,73,3,43697.79
1772,484,23,1,59226.55
1773,1458,74,4,9410.53
1774,1221,60,3,44539.49
1775,1684,57,2,24849.45
1776,832,9,5,8965.95
1777,1668,77,4,26393.44
1778,1321,85,1,7514.48
1779,1674,18,5,72288.5
1780,1303,1,2,52971.25
1781,928,69,3,31380.62
1782,1184,58,2,16690.24
1783,1797,41,3,45750.03
1784,1871,87,3,73503.58
1785,1919,56,3,79225.05
1786,1194,2,5,78916.81
1787,828,17,3,5273.12
1788,1846,71,1,366.21
1789,1147,46,1,68940.45
1790,1773,4,2,34706.73
1791,1209,51,3,57027.36
1792,832,49,4,43744.97
1793,1357,23,4,11382.79
1794,1138,50,3,67244.03
1795,316,37,2,11000.91
1796,147,83,1,11775.47
1797,1813,63,4,78004.51
1798,279,11,2,51485.76
1799,852,59,5,74444.79
1800,1277,24,4,40899.37
1801,1131,58,4,28616.99
1802,381,55,5,891.17
1803,1021,94,2,57055.76
1804,552,53,5,46234.28
1805,69,5,5,38815.47
1806,755,15,5,38677.17
1807,1415,11,2,58494.78
1808,1079,97,3,37354.43
1809,161,67,5,7348.17
1810,968,81,1,54819.7
1811,1105,75,3,49158.22
1812,1851,44,5,62347.61
1813,961,59,5,72511.59
1814,1176,94,3,33853.98
1815,1968,38,3,13649.4
1816,1424,77,3,58238.65
1817,1155,34,1,50454.21
1818,1185,22,5,4413.1
1819,598,95,5,2474.66
1820,993,11,2,40595.01
1821,1744,36,3,10862.34
1822,576,36,3,1430.98
1823,229,78,2,72836.48
1824,1514,20,4,29769.42
1825,360,34,2,38947.01
1826,1638,68,1,27623.99
1827,173,19,5,74734.17
1828,316,64,4,61697.31
1829,488,85,4,58161.13
1830,343,27,5,58827.58
1831,707,7,3,60511.07
1832,238,7,2,37280.99
1833,976,39,4,59767.2
1834,1541,69,2,30569.12
1835,1446,50,4,21230.22
1836,1087,56,1,23315.74
1837,1633,58,4,54374.92
1838,1970,68,1,8058.94
1839,1089,82,3,76506.84
1840,885,79,3,26995.9
1841,547,13,3,52450.16
1842,802,60,2,58823.78
1843,1206,99,2,41739.2
1844,1388,89,2,25266.61
1845,22,87,1,66584.65
1846,25,53,1,42162.56
1847,1404,58,3,17786.48
1848,581,33,2,3012.13
1849,1269,12,1,75097.89
1850,1345,28,5,51154.21
1851,1451,16,1,68557.33
1852,267,49,5,64314.05
1853,379,15,2,20489.86
1854,957,85,1,51209.81
1855,1890,36,4,55469.05
1856,1368,99,3,20808.73
1857,1599,10,3,62234.34
1858,784,50,3,79676.9
1859,529,34,2,35412.81
1860,1008,26,5,31591.97
1861,1322,63,1,11765.65
1862,1575,56,2,49232.11
1863,218,57,3,8530.98
1864,150,10,5,58284.35
1865,1592,58,1,71751.04
1866,305,84,1,74650.63
1867,1362,50,3,12382.12
1868,676,51,5,594.19
1869,1450,99,4,38406.71
1870,828,94,1,43347.26
1871,7,50,4,9958.93
1872,1097,46,3,54641.31
1873,821,8,1,29417.82
1874,1748,44,1,67341.17
1875,1558,99,3,51928.07
1876,362,71,1,77409.78
1877,1354,25,3,55760.82
1878,1836,14,3,39073.33
1879,1813,81,4,58904.34
1880,287,5,2,2320.56
1881,1215,31,4,31283.77
1882,1624,70,3,40123.83
1883,1977,58,1,3251.3
1884,115,44,1,32617.98
1885,434,84,5,36831.12
1886,1389,69,2,59360.8
1887,478,10,1,58915.14
1888,1002,84,1,37855.2
1889,1881,80,1,19640.8
1890,1329,17,1,14027.25
1891,103,40,1,36656.91
1892,350,76,1,65477.67
1893,218,15,4,47718.7
1894,1261,29,1,64413.95
1895,873,44,4,26140.52
1896,1999,88,5,43806.02
1897,659,28,1,47567.89
1898,688,9,1,22128.3
1899,1552,54,2,55793.77
1900,1134,22,4,19717.48
1901,1192,6,2,8266.44
1902,1736,81,5,30276.65
1903,324,3,4,6732.59
1904,15,23,1,56626.28
1905,1216,37,4,55571.23
1906,1623,99,4,55479.96
1907,423,19,3,41989.02
1908,844,31,2,48958.88
1909,78,77,2,57459.74
1910,1254,12,3,28022.93
1911,10,72,2,15593.66
1912,1086,13,5,29142.53
1913,1559,70,5,17775.31
1914,1578,81,2,22330.2
1915,397,15,2,54912.93
1916,1984,61,4,14352.01
1917,1373,6,1,51694.41
1918,584,27,4,20334.13
1919,1264,98,4,3751.4
1920,1517,7,5,14317.24
1921,1609,4,4,41336.83
1922,146,31,4,47537.72
1923,668,54,2,59841.81
1924,1840,42,2,62383.33
1925,668,30,1,19197.33
1926,845,26,4,71340.8
1927,151,61,5,38906.29
1928,1824,56,2,17527.36
1929,1249,59,2,31169.23
1930,280,59,2,50671.08
1931,1998,35,2,27069.54
1932,66,89,5,5053.24
1933,280,15,4,36847.74
1934,351,98,3,17821.33
1935,605,78,2,63225.89
1936,1307,79,2,46375.28
1937,1133,30,1,33111.18
1938,1069,63,2,47448
1939,1715,60,3,1454.96
1940,877,95,2,20051.17
1941,890,75,2,71377.26
1942,1212,20,5,71889.67
1943,856,6,1,79303.5
1944,1503,99,5,2978.56
1945,1088,51,4,64833.41
1946,1427,13,4,39773.22
1947,171,72,1,55543.84
1948,833,28,2,28863.93
1949,490,83,1,1568.63
1950,1371,40,2,56352.37
1951,1758,74,5,2244.75
1952,932,60,2,69972.66
1953,831,24,3,50255.83
1954,1442,82,1,68871.5
1955,145,50,3,42613.35
1956,608,55,3,55933.98
1957,1255,70,5,63618.96
1958,1614,88,1,49749.28
1959,688,95,1,41323.5
1960,1864,87,3,71070.84
1961,228,50,3,37387.62
1962,84,47,3,14267.81
1963,1145,91,1,44991.43
1964,1585,27,2,78504.75
1965,489,70,1,52027.36
1966,1511,97,5,69728.17
1967,1440,27,2,25839.97
1968,1839,35,5,54513.07
1969,568,7,1,30012.26
1970,927,63,5,42275.6
1971,252,61,5,54360.17
1972,1092,38,4,49788.82
1973,1639,87,1,15310.78
1974,1811,59,1,6688.58
1975,1839,23,3,76672.04
1976,158,14,2,22291.64
1977,1428,19,4,12293.7
1978,419,67,1,23664.6
1979,1986,88,5,74557.2
1980,971,45,4,35674.65
1981,1321,3,3,15367.13
1982,46,30,5,51679.36
1983,844,75,3,52563.11
1984,1612,42,4,47589.57
1985,1428,68,5,35785.93
1986,623,73,2,71892.07
1987,628,22,3,18373.52
1988,762,37,1,12121.57
1989,583,59,2,49603.83
1990,330,92,5,23033.15
1991,1994,23,2,13151
1992,240,6,3,46088.66
1993,903,34,3,15003.38
1994,1152,91,1,53343.6
1995,705,19,3,36038.8
1996,1998,21,5,24333.31
